age,c_charge_degree,age_cat,sex,priors_count,days_b_screening_arrest,length_of_stay,c_days_from_compas,juv_other_count,juv_fel_count,juv_misd_count,race,two_year_recid
39,F,25 - 45,Male,4,-30,0,31,0,0,1,Other,1
49,F,Greater than 45,Male,4,-11,6,16,0,0,0,Caucasian,0
24,F,Less than 25,Male,0,-1,19,1,0,0,0,Caucasian,0
26,F,25 - 45,Male,1,0,0,1,0,0,0,African-American,0
42,F,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,0
22,F,Less than 25,Male,1,-1,6,1,0,0,0,African-American,1
36,F,25 - 45,Male,0,0,0,0,0,0,0,Hispanic,0
29,M,25 - 45,Male,7,-1,28,1,1,0,0,Caucasian,1
39,M,25 - 45,Male,0,0,18,0,0,0,0,Caucasian,0
27,F,25 - 45,Male,13,0,14,0,1,0,2,African-American,1
38,F,25 - 45,Male,2,-1,8,1,0,0,0,Caucasian,1
20,F,Less than 25,Male,0,-1,4,0,0,0,0,Caucasian,1
25,F,25 - 45,Male,4,-1,86,1,0,2,0,African-American,1
53,M,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
27,M,25 - 45,Female,0,-1,7,1,0,0,0,African-American,1
21,F,Less than 25,Male,0,-1,6,1,0,0,0,Other,1
50,M,Greater than 45,Male,1,-1,5,1,0,0,0,Caucasian,1
41,F,25 - 45,Male,4,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,5,-2,5,2,2,0,0,Caucasian,1
22,F,Less than 25,Male,0,-1,3,1,2,0,0,Caucasian,1
25,F,25 - 45,Male,2,-1,27,1,0,0,0,African-American,0
42,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
51,F,Greater than 45,Male,2,-1,1,1,0,0,0,Other,0
24,F,Less than 25,Male,0,0,0,1,1,0,0,African-American,0
37,F,25 - 45,Male,4,0,93,0,0,0,0,African-American,0
37,M,25 - 45,Male,0,-3,0,3,0,0,0,Caucasian,0
27,M,25 - 45,Female,0,-1,1,1,0,0,0,Other,0
21,F,Less than 25,Male,0,-1,5,1,0,0,0,Other,0
35,F,25 - 45,Male,1,0,1,0,0,0,0,African-American,1
24,F,Less than 25,Female,0,-1,37,1,0,0,0,Caucasian,0
49,M,Greater than 45,Male,2,-1,1,1,0,0,0,Caucasian,0
38,F,25 - 45,Male,9,-5,3,4,0,0,0,African-American,0
61,M,Greater than 45,Male,0,-1,1,1,0,0,0,Other,0
30,M,25 - 45,Female,0,0,0,0,0,0,0,African-American,0
22,F,Less than 25,Male,3,-1,128,1,0,0,0,African-American,0
25,F,25 - 45,Male,0,-1,2,1,0,0,0,African-American,1
30,M,25 - 45,Female,3,-1,1,1,0,0,0,Hispanic,1
52,M,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
26,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
26,M,25 - 45,Male,0,-1,1,1,0,0,0,Other,0
45,F,Greater than 45,Male,9,-1,55,1,0,0,0,Caucasian,1
20,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
29,F,25 - 45,Male,4,-1,80,2,0,0,0,African-American,0
43,F,25 - 45,Male,1,-1,69,1,0,0,0,Caucasian,1
26,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,0
46,F,Greater than 45,Female,4,-1,1,0,0,0,0,African-American,0
46,F,Greater than 45,Female,0,-1,1,1,0,0,0,African-American,0
29,F,25 - 45,Male,12,-1,6,1,0,0,0,African-American,1
41,M,25 - 45,Male,0,0,0,1,0,0,0,Caucasian,0
25,F,25 - 45,Female,5,-1,1,1,0,0,0,African-American,0
23,F,Less than 25,Male,2,-1,18,1,0,1,0,African-American,0
30,M,25 - 45,Male,0,-1,0,1,0,0,0,Caucasian,0
34,F,25 - 45,Male,1,-1,3,1,0,0,0,Caucasian,0
70,F,Greater than 45,Male,11,-13,13,13,0,0,0,Caucasian,1
52,F,Greater than 45,Male,2,-1,2,1,0,0,0,Caucasian,0
51,M,Greater than 45,Male,4,-26,8,26,0,0,0,African-American,0
45,F,Greater than 45,Female,15,-1,1,1,0,0,0,Native American,1
55,F,Greater than 45,Male,21,0,85,1,0,0,0,African-American,1
49,F,Greater than 45,Female,1,-1,1,1,0,0,0,Caucasian,0
47,F,Greater than 45,Female,0,0,0,0,0,0,0,Caucasian,0
27,M,25 - 45,Male,0,0,1,0,0,0,0,African-American,0
25,M,25 - 45,Male,5,-3,0,3,0,0,2,Caucasian,1
21,F,Less than 25,Male,1,0,59,0,0,0,1,African-American,1
37,F,25 - 45,Male,26,-1,2,1,1,0,0,African-American,1
21,F,Less than 25,Male,1,-1,49,1,0,0,0,African-American,1
21,F,Less than 25,Male,0,-2,1,2,0,0,0,African-American,0
25,F,25 - 45,Male,4,0,0,1,0,0,0,African-American,1
27,F,25 - 45,Female,3,-1,1,1,0,0,0,African-American,1
30,F,25 - 45,Male,3,-1,12,1,0,0,0,Caucasian,1
70,M,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
37,F,25 - 45,Male,11,-1,1,1,0,0,0,Caucasian,1
46,F,Greater than 45,Male,5,0,2,0,0,0,0,African-American,1
40,M,25 - 45,Male,4,-1,2,1,0,0,0,Other,1
43,F,25 - 45,Male,18,-1,9,1,0,0,0,African-American,1
38,F,25 - 45,Male,15,0,55,1,0,0,0,African-American,0
29,F,25 - 45,Male,0,0,0,1,0,0,0,African-American,0
37,M,25 - 45,Male,8,0,1,0,0,0,0,African-American,1
38,F,25 - 45,Male,3,-21,0,21,0,0,0,Hispanic,0
27,F,25 - 45,Female,0,-4,1,4,0,0,0,Caucasian,0
20,M,Less than 25,Female,0,0,11,1,0,0,0,Other,1
44,M,25 - 45,Male,0,0,0,0,0,0,0,Hispanic,0
31,M,25 - 45,Male,6,-1,1,1,0,0,0,Caucasian,0
29,F,25 - 45,Male,3,-1,1,1,0,0,0,African-American,1
30,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
25,F,25 - 45,Female,2,-25,12,25,0,0,0,Caucasian,1
40,F,25 - 45,Male,3,-1,1,1,0,0,0,African-American,0
33,M,25 - 45,Male,1,0,1,1,0,0,0,Caucasian,0
26,F,25 - 45,Male,5,-1,1,1,0,0,0,Caucasian,1
31,M,25 - 45,Male,1,0,1,0,0,0,1,Hispanic,0
61,M,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,0
30,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,0
62,M,Greater than 45,Male,0,-1,2,1,0,0,0,Caucasian,0
27,M,25 - 45,Female,4,8,55,13,0,0,0,Caucasian,1
48,F,Greater than 45,Male,9,-1,1,1,0,0,0,Caucasian,0
40,F,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
24,F,Less than 25,Male,0,-1,3,1,0,0,0,Caucasian,0
22,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
30,M,25 - 45,Male,4,-1,16,1,0,0,0,African-American,1
63,M,Greater than 45,Male,0,0,0,1,0,0,0,Caucasian,0
33,F,25 - 45,Male,4,-1,1,1,0,0,0,African-American,0
43,M,25 - 45,Male,0,-5,1,5,0,0,0,Caucasian,1
26,F,25 - 45,Male,3,0,34,1,0,0,0,African-American,1
51,F,Greater than 45,Male,1,-17,7,17,0,0,0,African-American,0
39,F,25 - 45,Male,3,-1,1,1,0,0,0,Caucasian,1
30,M,25 - 45,Female,0,-1,1,1,0,0,0,Hispanic,1
32,F,25 - 45,Male,14,-1,1,1,0,0,0,African-American,1
22,M,Less than 25,Male,0,-2,1,2,0,0,0,African-American,0
59,F,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
38,M,25 - 45,Male,37,-1,31,1,0,0,5,African-American,1
23,F,Less than 25,Male,2,0,238,1,0,0,0,African-American,0
42,M,25 - 45,Male,0,0,1,0,0,0,0,African-American,1
38,F,25 - 45,Male,2,0,193,0,0,0,0,African-American,1
34,F,25 - 45,Female,2,-1,1,1,0,0,0,Caucasian,0
36,F,25 - 45,Female,7,-1,2,1,0,0,0,African-American,1
36,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
31,F,25 - 45,Male,1,-14,14,15,0,0,0,African-American,0
28,F,25 - 45,Female,3,-1,5,1,0,0,0,African-American,1
28,F,25 - 45,Male,1,0,0,0,0,0,0,African-American,1
43,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
40,F,25 - 45,Male,1,-1,2,1,0,0,0,African-American,0
31,F,25 - 45,Male,15,-1,2,1,0,0,2,African-American,1
54,F,Greater than 45,Male,6,-1,14,1,0,0,0,African-American,1
24,F,Less than 25,Male,17,-1,130,1,0,0,0,African-American,1
41,F,25 - 45,Male,0,-3,1,3,0,0,0,Hispanic,1
21,F,Less than 25,Male,1,-1,242,1,1,0,0,African-American,1
29,F,25 - 45,Female,1,-1,1,1,0,0,0,Hispanic,1
22,F,Less than 25,Male,0,-1,1,1,1,0,0,African-American,0
52,F,Greater than 45,Male,9,-1,34,1,0,0,0,Hispanic,1
40,F,25 - 45,Female,0,-1,1,1,0,0,0,Other,0
45,F,Greater than 45,Female,1,-1,6,1,0,0,0,African-American,0
29,M,25 - 45,Male,1,0,0,0,0,0,0,African-American,1
46,F,Greater than 45,Male,10,-1,10,1,0,0,0,African-American,1
21,F,Less than 25,Male,1,-1,13,1,2,0,1,Caucasian,0
35,F,25 - 45,Male,6,-10,2,10,0,0,0,Caucasian,1
52,M,Greater than 45,Male,1,1,71,2,0,0,0,African-American,1
48,M,Greater than 45,Male,0,0,0,0,0,0,0,Caucasian,0
29,M,25 - 45,Female,9,-1,214,1,3,0,0,African-American,1
48,M,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
31,F,25 - 45,Male,10,-8,8,8,0,0,0,African-American,1
21,F,Less than 25,Male,3,-1,127,1,0,0,0,Caucasian,1
32,F,25 - 45,Male,0,0,22,0,0,0,0,Other,1
47,M,Greater than 45,Male,0,-1,3,1,0,0,0,African-American,0
21,F,Less than 25,Male,3,-1,1,1,2,1,2,African-American,1
35,F,25 - 45,Male,13,-1,1,1,0,3,0,African-American,0
46,M,Greater than 45,Male,3,-22,21,22,0,0,0,African-American,1
34,F,25 - 45,Male,5,-1,5,1,0,0,0,African-American,1
52,F,Greater than 45,Male,2,-5,3,5,0,0,0,African-American,0
21,M,Less than 25,Male,0,-1,9,1,0,0,0,Caucasian,1
53,M,Greater than 45,Male,1,-2,1,3,0,0,0,Caucasian,0
19,F,Less than 25,Female,0,-1,1,1,0,0,0,Caucasian,1
22,M,Less than 25,Male,0,-1,3,1,0,0,0,African-American,0
45,F,Greater than 45,Male,1,-1,3,1,0,0,0,African-American,0
27,F,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
25,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
30,F,25 - 45,Male,0,0,0,1,0,0,0,Caucasian,1
31,F,25 - 45,Male,2,0,0,1,0,0,0,African-American,1
28,F,25 - 45,Male,3,-1,1,1,0,0,0,Caucasian,0
36,M,25 - 45,Male,3,-1,2,1,0,0,0,African-American,1
27,F,25 - 45,Male,7,-1,10,1,0,0,0,African-American,1
42,F,25 - 45,Male,1,0,0,0,0,0,0,African-American,0
35,F,25 - 45,Male,0,0,41,1,0,0,0,Caucasian,1
33,F,25 - 45,Female,2,-29,1,29,0,0,0,Caucasian,0
24,F,Less than 25,Male,6,-1,219,1,0,1,0,Hispanic,1
25,F,25 - 45,Male,21,-14,2,1,0,0,1,African-American,1
42,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
21,F,Less than 25,Male,0,-1,4,1,0,0,0,African-American,1
28,M,25 - 45,Female,0,0,0,0,0,0,0,African-American,0
27,F,25 - 45,Male,25,18,41,50,0,0,0,African-American,1
21,F,Less than 25,Female,0,-1,3,1,0,0,0,Caucasian,0
26,M,25 - 45,Male,0,0,5,0,0,0,0,Caucasian,1
36,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
49,F,Greater than 45,Male,0,-1,2,1,0,0,0,Caucasian,1
44,F,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,1
28,M,25 - 45,Male,1,-25,24,26,0,0,0,Caucasian,0
35,F,25 - 45,Female,12,-2,1,2,0,0,0,African-American,1
34,F,25 - 45,Male,3,-1,1,1,0,0,0,African-American,0
45,F,Greater than 45,Male,15,-1,1,1,0,0,0,African-American,1
28,F,25 - 45,Male,9,-1,16,1,0,0,0,African-American,1
25,F,25 - 45,Female,1,-1,4,1,0,0,0,African-American,0
21,M,Less than 25,Male,1,0,1,0,0,0,1,African-American,0
48,F,Greater than 45,Male,1,-1,1,1,0,0,0,African-American,0
37,M,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
24,F,Less than 25,Male,3,-3,1,3,0,0,0,African-American,1
37,M,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,1
39,F,25 - 45,Male,1,-3,0,4,0,0,0,Caucasian,0
24,F,Less than 25,Male,1,-1,22,1,1,0,0,Caucasian,1
49,F,Greater than 45,Male,2,-1,1,1,0,0,0,Other,0
23,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,1
43,F,25 - 45,Male,5,-1,1,1,0,0,0,Caucasian,0
28,M,25 - 45,Male,6,-1,1,1,0,0,0,African-American,1
53,M,Greater than 45,Male,1,-1,1,1,0,0,0,African-American,0
27,M,25 - 45,Female,2,-14,1,14,0,0,0,African-American,1
39,M,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,0
47,F,Greater than 45,Male,22,-1,1,1,0,0,0,African-American,1
28,F,25 - 45,Male,4,-1,2,1,0,0,0,African-American,1
36,F,25 - 45,Male,2,-4,1,4,0,0,0,Caucasian,0
24,F,Less than 25,Female,1,-1,4,1,0,0,0,African-American,0
35,M,25 - 45,Male,0,-1,1,1,0,0,0,Hispanic,0
23,F,Less than 25,Male,3,0,1,1,0,0,0,African-American,0
26,F,25 - 45,Male,2,-1,1,1,0,0,0,African-American,0
31,F,25 - 45,Male,7,-1,54,1,0,0,0,African-American,1
30,F,25 - 45,Female,14,0,5,0,2,0,3,African-American,1
25,M,25 - 45,Male,2,0,1,0,0,0,0,Caucasian,0
24,F,Less than 25,Male,6,0,1,1,0,0,0,African-American,1
34,F,25 - 45,Male,1,-1,1,1,0,0,0,Hispanic,1
26,M,25 - 45,Male,2,-29,29,29,0,0,0,African-American,0
60,F,Greater than 45,Male,0,-1,1,1,0,0,0,Hispanic,0
20,F,Less than 25,Female,0,-1,1,1,0,0,0,African-American,0
23,F,Less than 25,Male,0,0,0,0,0,0,0,Caucasian,0
26,F,25 - 45,Male,5,-1,7,1,0,0,0,African-American,1
40,M,25 - 45,Male,4,0,1,1,0,0,0,Caucasian,0
28,F,25 - 45,Male,1,-1,1,1,0,0,0,Other,1
49,F,Greater than 45,Male,1,-1,5,1,0,0,0,Hispanic,1
19,F,Less than 25,Male,1,0,0,0,0,0,1,African-American,1
53,F,Greater than 45,Male,1,-12,12,12,0,0,0,Caucasian,0
24,F,Less than 25,Female,0,-1,1,1,0,0,0,African-American,0
31,F,25 - 45,Male,0,-5,1,5,0,0,0,Hispanic,0
33,F,25 - 45,Female,2,-1,0,2,0,0,0,Caucasian,0
26,F,25 - 45,Male,8,-1,42,1,0,0,3,Caucasian,1
32,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,0
25,F,25 - 45,Male,0,0,3,0,0,0,0,Caucasian,1
21,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,0
38,F,25 - 45,Male,3,0,1,1,0,0,0,African-American,0
23,F,Less than 25,Male,0,-4,1,4,0,0,0,Caucasian,0
20,F,Less than 25,Male,0,-1,8,1,1,0,0,Caucasian,1
39,F,25 - 45,Female,4,-2,1,2,0,0,0,Caucasian,1
24,F,Less than 25,Male,1,-1,6,1,0,0,0,African-American,1
23,F,Less than 25,Male,0,0,0,1,0,0,0,Hispanic,0
49,F,Greater than 45,Male,3,-1,1,1,0,0,0,African-American,0
31,F,25 - 45,Male,7,-1,78,1,0,0,0,African-American,1
20,F,Less than 25,Male,1,-26,16,26,0,0,0,African-American,1
28,M,25 - 45,Male,0,0,13,0,0,0,0,Caucasian,0
67,F,Greater than 45,Male,3,-1,1,1,0,0,0,Caucasian,0
33,F,25 - 45,Male,0,0,1,0,0,0,0,Hispanic,0
52,F,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,0
45,F,Greater than 45,Male,17,-1,47,1,0,0,0,African-American,1
27,F,25 - 45,Male,8,-1,1,1,1,0,0,African-American,1
22,F,Less than 25,Male,1,-1,1,1,0,0,0,Caucasian,0
40,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,1
30,M,25 - 45,Male,1,0,0,0,0,0,0,Caucasian,1
42,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
24,F,Less than 25,Male,2,0,2,0,1,0,0,African-American,1
46,F,Greater than 45,Male,4,-5,3,5,0,0,0,Caucasian,0
38,F,25 - 45,Male,4,0,0,1,0,0,0,African-American,0
32,M,25 - 45,Female,0,-1,8,1,0,0,0,Hispanic,1
26,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
54,M,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,1
27,F,25 - 45,Male,2,-10,10,10,0,0,0,Hispanic,0
61,F,Greater than 45,Male,1,0,1,0,0,0,0,Caucasian,0
51,M,Greater than 45,Male,1,-1,1,1,0,0,0,African-American,1
57,F,Greater than 45,Male,0,0,28,1,0,0,0,Caucasian,0
24,M,Less than 25,Male,3,-1,1,1,3,0,0,Caucasian,1
34,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
27,F,25 - 45,Male,1,-1,2,1,0,0,0,Hispanic,0
28,M,25 - 45,Female,10,15,4,36,0,0,0,African-American,1
35,M,25 - 45,Male,10,0,1,1,0,0,0,African-American,1
30,F,25 - 45,Male,6,0,1,0,0,0,0,African-American,1
44,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
61,F,Greater than 45,Male,10,-1,23,1,0,0,0,Caucasian,0
26,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
48,F,Greater than 45,Male,10,-1,4,1,0,1,0,African-American,1
42,M,25 - 45,Male,4,0,0,2009,0,0,0,African-American,0
38,F,25 - 45,Male,10,-1,1,1,0,0,0,Caucasian,1
53,M,Greater than 45,Female,0,-1,1,1,0,0,0,Caucasian,0
26,M,25 - 45,Male,3,-1,2,1,0,0,0,African-American,0
22,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,1
50,F,Greater than 45,Male,0,-1,30,1,0,0,0,Caucasian,0
44,M,25 - 45,Male,16,-1,82,1,0,3,0,Caucasian,0
24,F,Less than 25,Male,4,-1,1,1,3,0,1,African-American,1
21,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
50,F,Greater than 45,Male,0,0,2,1,0,0,0,Caucasian,0
36,M,25 - 45,Female,0,0,1,0,0,0,0,Caucasian,0
39,F,25 - 45,Male,0,-1,54,1,0,0,0,Caucasian,0
54,F,Greater than 45,Female,7,-1,19,1,0,0,0,African-American,0
29,M,25 - 45,Male,0,0,1,1,0,0,0,African-American,0
26,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
41,F,25 - 45,Male,3,-1,1,1,0,0,0,African-American,1
23,F,Less than 25,Male,1,-1,2,1,0,0,0,African-American,1
34,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
31,F,25 - 45,Male,11,0,12,1,0,0,0,Caucasian,1
20,F,Less than 25,Male,0,-1,2,1,0,0,0,African-American,0
49,F,Greater than 45,Male,10,-1,44,1,0,0,0,African-American,1
26,F,25 - 45,Male,4,0,1,0,0,0,0,African-American,1
28,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,1
26,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
55,F,Greater than 45,Male,1,-1,1,1,0,0,0,African-American,0
22,M,Less than 25,Male,0,-1,2,1,0,0,0,African-American,0
26,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
56,M,Greater than 45,Male,0,0,1,0,0,0,0,Other,0
46,F,Greater than 45,Male,2,-1,1,1,0,0,0,Other,0
58,F,Greater than 45,Male,16,-1,68,1,0,0,0,African-American,1
28,F,25 - 45,Male,4,-1,30,1,0,0,0,African-American,0
33,F,25 - 45,Male,8,-1,2,1,0,0,0,African-American,0
31,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
26,M,25 - 45,Male,1,0,0,0,0,0,0,African-American,0
34,M,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
33,F,25 - 45,Male,0,-1,1,1,0,0,0,Other,0
32,F,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
37,F,25 - 45,Male,9,0,1,1,0,0,0,African-American,1
50,F,Greater than 45,Male,1,-22,1,22,0,0,0,African-American,0
35,F,25 - 45,Male,1,-1,3,1,0,0,0,Caucasian,0
47,M,Greater than 45,Female,0,-6,4,6,0,0,0,Caucasian,1
52,F,Greater than 45,Female,8,-1,43,1,0,0,0,African-American,0
26,F,25 - 45,Male,5,-1,6,1,2,0,1,African-American,1
45,F,Greater than 45,Male,13,-1,1,1,0,0,0,African-American,1
19,M,Less than 25,Male,0,-1,1,1,0,0,0,Other,1
41,F,25 - 45,Male,8,-1,1,1,0,0,0,African-American,1
24,M,Less than 25,Male,0,0,1,1,0,0,0,African-American,0
21,F,Less than 25,Male,1,-1,1,1,0,0,1,African-American,0
54,M,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
49,F,Greater than 45,Male,0,-1,74,1,0,0,0,Caucasian,0
42,F,25 - 45,Male,1,0,293,0,0,0,0,Caucasian,0
21,F,Less than 25,Male,1,0,1,0,0,0,0,African-American,1
46,F,Greater than 45,Male,5,0,0,0,0,0,0,Caucasian,1
74,M,Greater than 45,Male,0,0,1,1,0,0,0,Caucasian,0
38,F,25 - 45,Female,0,0,0,0,0,0,0,Hispanic,0
39,F,25 - 45,Female,1,-1,1,0,0,0,0,African-American,0
38,F,25 - 45,Female,0,-1,4,1,0,0,0,African-American,0
19,F,Less than 25,Male,1,-1,1,1,1,1,0,African-American,1
28,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,1
25,F,25 - 45,Male,1,-1,29,1,0,0,0,African-American,1
53,M,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,0
23,F,Less than 25,Male,2,-1,77,1,0,0,1,African-American,0
55,F,Greater than 45,Male,33,-1,242,1,0,0,0,Caucasian,1
64,F,Greater than 45,Female,1,-1,1,1,0,0,0,Caucasian,0
23,M,Less than 25,Male,1,-1,27,1,0,0,0,African-American,1
23,F,Less than 25,Male,4,-1,1,1,2,0,0,African-American,1
41,F,25 - 45,Female,0,0,0,1,0,0,0,Hispanic,0
53,M,Greater than 45,Male,0,0,0,0,0,0,0,Other,0
34,F,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
24,F,Less than 25,Male,0,-1,1,1,0,0,0,Hispanic,1
26,M,25 - 45,Male,1,-1,32,1,0,0,0,African-American,0
44,F,25 - 45,Male,4,-1,2,1,0,0,0,Caucasian,0
27,F,25 - 45,Female,0,0,5,1,0,0,0,Caucasian,0
28,F,25 - 45,Male,14,-1,1,1,0,0,0,Caucasian,0
55,M,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,0
36,F,25 - 45,Male,15,-1,2,0,0,0,0,African-American,0
23,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,0
56,M,Greater than 45,Male,1,0,0,1,0,0,0,African-American,0
27,F,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,1
37,M,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
32,F,25 - 45,Male,1,-1,2,1,0,0,0,African-American,1
41,M,25 - 45,Male,18,-1,34,1,0,2,0,African-American,1
22,F,Less than 25,Male,1,-1,2,1,0,0,0,African-American,1
37,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,1
45,M,Greater than 45,Male,3,0,2,0,0,0,0,African-American,0
31,F,25 - 45,Female,14,-1,2,1,0,0,0,African-American,0
42,F,25 - 45,Male,7,-1,2,1,0,0,0,African-American,1
26,F,25 - 45,Male,20,-1,30,1,2,0,2,African-American,1
33,F,25 - 45,Male,0,0,1,1,0,0,0,Caucasian,1
22,M,Less than 25,Male,0,0,1,0,0,0,0,Caucasian,1
36,M,25 - 45,Female,1,0,0,1,0,0,0,African-American,0
54,M,Greater than 45,Male,0,0,0,0,0,0,0,Caucasian,0
25,F,25 - 45,Male,5,-1,155,1,2,0,1,African-American,1
24,F,Less than 25,Male,3,-1,39,1,0,0,0,Caucasian,1
23,M,Less than 25,Male,0,-1,1,1,0,0,0,Hispanic,0
61,M,Greater than 45,Male,0,0,0,0,0,0,0,Caucasian,0
42,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
28,M,25 - 45,Male,1,0,0,1,0,0,0,Caucasian,1
27,M,25 - 45,Male,1,-1,2,1,0,0,0,African-American,0
24,M,Less than 25,Male,2,-18,15,18,0,0,0,Caucasian,0
32,F,25 - 45,Male,16,-1,1,1,0,0,0,African-American,1
38,F,25 - 45,Male,0,-7,7,7,0,0,0,Caucasian,0
21,M,Less than 25,Male,1,-1,1,1,1,0,1,Caucasian,0
27,F,25 - 45,Male,1,-1,168,1,0,0,0,African-American,1
39,F,25 - 45,Male,0,-1,0,2,0,0,0,Caucasian,0
29,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,0
29,F,25 - 45,Male,1,-2,1,2,0,0,0,Caucasian,0
36,F,25 - 45,Male,1,23,2,24,0,0,0,Caucasian,1
46,F,Greater than 45,Male,0,0,0,0,0,0,0,African-American,1
44,F,25 - 45,Male,7,-1,24,1,0,1,0,African-American,0
27,M,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
27,F,25 - 45,Male,8,-1,49,1,0,0,0,African-American,1
61,M,Greater than 45,Male,0,0,2,0,0,0,0,Caucasian,0
47,M,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,1
27,M,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
28,F,25 - 45,Male,0,-1,2,1,0,0,0,Caucasian,1
31,M,25 - 45,Female,1,-1,11,1,0,0,0,Caucasian,1
26,M,25 - 45,Male,9,0,1,0,0,0,0,Caucasian,1
53,F,Greater than 45,Male,2,-1,8,1,0,0,0,African-American,1
26,F,25 - 45,Male,1,-1,23,1,0,0,0,African-American,1
25,F,25 - 45,Male,2,-23,18,23,0,0,0,African-American,0
23,M,Less than 25,Male,5,-1,32,1,0,0,0,Other,1
21,M,Less than 25,Female,4,-1,1,463,1,0,3,African-American,1
23,M,Less than 25,Male,1,0,3,1,0,0,0,African-American,0
30,M,25 - 45,Male,3,-1,1,1,1,0,1,Other,0
45,F,Greater than 45,Female,2,-1,12,1,0,0,0,African-American,0
27,M,25 - 45,Male,2,-1,9,1,0,0,0,African-American,1
26,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
21,F,Less than 25,Male,0,-1,7,1,0,0,0,Caucasian,1
62,M,Greater than 45,Female,0,-1,4,1,0,0,0,Caucasian,0
48,F,Greater than 45,Male,0,-1,27,1,0,0,0,Caucasian,0
53,M,Greater than 45,Male,1,-1,1,90,0,0,0,African-American,0
62,M,Greater than 45,Male,3,-1,2,1,0,0,0,African-American,1
28,F,25 - 45,Male,5,-1,137,1,0,1,1,African-American,0
56,F,Greater than 45,Male,1,0,1,0,0,0,0,Caucasian,0
35,F,25 - 45,Male,2,-8,8,8,0,0,0,Hispanic,0
56,M,Greater than 45,Female,2,-1,49,1,0,0,0,Hispanic,1
22,F,Less than 25,Male,2,-1,2,1,0,1,0,African-American,1
