age,priors_count,juv_other_count,juv_fel_count,juv_misd_count,sex,race,two_year_recid
21,1,0,1,0,Male,African-American,1
31,6,0,0,0,Male,Caucasian,0
50,2,0,0,0,Female,Caucasian,1
30,7,0,0,0,Male,African-American,0
28,1,0,0,0,Male,Caucasian,0
48,7,0,0,0,Male,African-American,1
55,0,0,0,0,Male,Caucasian,0
42,0,0,0,0,Male,Caucasian,0
34,0,0,0,0,Male,African-American,1
43,4,0,0,0,Male,African-American,1
44,0,0,0,0,Male,African-American,0
29,17,0,0,1,Male,Hispanic,1
25,2,0,0,0,Male,Caucasian,1
32,0,0,0,0,Female,African-American,1
96,2,0,0,0,Male,Hispanic,1
29,0,0,0,0,Male,Hispanic,0
27,8,1,0,1,Male,Hispanic,1
31,0,0,0,0,Male,Hispanic,0
24,1,0,0,0,Male,African-American,1
34,0,0,0,0,Male,African-American,1
48,2,0,0,0,Male,African-American,1
41,1,0,0,0,Male,African-American,0
26,12,1,0,0,Male,African-American,1
42,0,0,0,0,Male,African-American,1
29,0,0,0,0,Male,African-American,0
26,0,0,0,0,Male,Caucasian,0
27,1,0,0,0,Female,African-American,0
35,4,0,0,0,Male,Caucasian,0
54,1,0,0,0,Male,Caucasian,0
20,0,0,0,0,Male,African-American,0
27,0,0,0,0,Male,Caucasian,0
21,1,0,0,0,Male,African-American,0
27,7,1,0,1,Male,Caucasian,1
34,11,0,1,0,Male,African-American,1
54,0,0,0,0,Male,African-American,0
29,2,0,0,0,Male,Other,1
39,1,0,0,0,Male,African-American,0
33,0,0,0,0,Female,Caucasian,0
40,7,0,0,0,Female,Hispanic,1
35,0,0,0,0,Female,African-American,0
28,0,0,0,0,Male,Hispanic,1
53,0,0,0,0,Male,African-American,0
28,2,1,0,0,Male,Caucasian,0
26,0,0,0,0,Male,African-American,0
31,3,0,0,1,Male,African-American,0
24,3,0,0,0,Male,Caucasian,1
45,19,0,0,0,Male,Caucasian,1
33,1,0,0,0,Male,Hispanic,0
28,1,0,0,0,Male,African-American,0
45,1,0,0,0,Female,Caucasian,1
33,3,0,0,0,Male,Caucasian,1
23,4,4,0,0,Male,Caucasian,1
36,6,0,0,0,Male,African-American,0
22,0,0,0,0,Male,African-American,0
28,2,0,0,0,Male,African-American,1
37,3,0,0,0,Male,African-American,0
52,0,0,0,0,Female,Caucasian,0
26,0,0,0,0,Male,Caucasian,0
28,4,0,0,0,Male,Caucasian,1
33,2,0,0,0,Female,Caucasian,0
23,3,1,0,0,Male,Caucasian,1
31,3,1,0,0,Male,Caucasian,1
55,0,0,0,0,Female,Caucasian,0
24,3,2,0,0,Male,Caucasian,1
37,2,0,0,0,Male,African-American,0
41,0,0,0,0,Male,African-American,0
26,0,0,0,0,Male,Caucasian,0
41,13,0,0,0,Male,African-American,0
33,6,0,0,0,Male,African-American,0
47,0,0,0,0,Male,Hispanic,1
23,0,0,0,0,Male,African-American,0
27,1,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,Caucasian,1
30,10,0,0,1,Male,African-American,0
55,1,0,0,0,Male,Caucasian,0
26,13,0,0,0,Male,African-American,1
35,0,0,0,0,Male,African-American,0
20,1,0,0,0,Male,African-American,0
24,3,0,0,0,Male,Caucasian,1
31,8,0,0,2,Male,African-American,1
55,0,0,0,0,Male,African-American,1
33,7,0,0,0,Male,Caucasian,1
44,6,0,0,0,Male,Caucasian,1
41,25,0,0,0,Male,African-American,1
56,9,0,0,0,Male,African-American,0
21,1,0,0,0,Male,African-American,0
48,1,0,0,0,Female,Caucasian,0
56,7,0,0,0,Male,Caucasian,1
39,2,0,0,0,Male,Caucasian,0
31,0,0,0,0,Male,Hispanic,0
25,0,0,0,0,Female,Caucasian,0
28,3,0,0,0,Female,African-American,0
30,0,0,0,0,Male,African-American,1
19,0,0,0,0,Female,African-American,1
20,0,0,0,0,Male,African-American,1
57,0,0,0,0,Male,Caucasian,0
51,8,0,0,0,Male,African-American,1
27,5,0,0,0,Male,African-American,1
26,0,2,0,0,Male,African-American,0
23,3,0,0,0,Male,Caucasian,1
35,14,0,0,1,Male,African-American,1
37,5,0,0,0,Male,African-American,0
48,0,0,0,0,Male,African-American,0
21,0,1,0,0,Male,African-American,0
52,1,0,0,0,Male,African-American,0
22,0,0,0,0,Male,African-American,1
41,1,0,0,0,Male,Caucasian,1
25,1,0,0,0,Female,Caucasian,1
54,0,0,0,0,Male,African-American,1
25,13,0,4,0,Male,African-American,1
40,4,0,0,0,Female,Caucasian,0
22,0,0,0,0,Male,African-American,0
50,10,0,0,0,Male,Caucasian,0
35,2,0,0,0,Male,Caucasian,0
28,7,0,0,0,Male,Caucasian,1
21,0,0,0,0,Male,African-American,0
27,0,0,0,0,Male,Caucasian,0
22,0,0,0,0,Male,African-American,1
38,20,0,0,0,Female,Hispanic,1
32,0,0,0,0,Male,Caucasian,0
59,0,0,0,0,Male,Caucasian,0
20,0,0,0,0,Male,Other,1
59,0,0,0,0,Male,Caucasian,0
44,1,0,0,0,Female,Caucasian,1
26,9,1,0,1,Male,African-American,1
30,9,0,0,1,Male,African-American,1
25,3,1,0,1,Male,African-American,1
44,0,0,0,0,Male,Hispanic,0
31,0,0,0,0,Female,African-American,1
32,0,0,0,0,Female,African-American,0
37,22,0,0,0,Male,African-American,1
22,2,0,1,0,Male,Caucasian,0
38,8,0,0,0,Male,African-American,1
34,2,0,0,0,Male,Caucasian,0
30,7,0,0,1,Male,African-American,0
38,0,0,0,0,Female,Caucasian,1
36,10,0,0,0,Male,African-American,1
46,0,0,0,0,Male,Other,0
35,2,0,0,0,Male,Caucasian,1
35,0,0,0,0,Male,African-American,0
20,1,0,0,0,Male,Other,1
30,9,0,0,0,Female,African-American,1
34,16,0,0,0,Male,African-American,1
31,3,0,0,0,Male,Caucasian,1
32,0,0,0,0,Male,Hispanic,1
31,4,1,0,1,Male,Caucasian,1
22,2,1,0,1,Male,Caucasian,1
31,0,0,0,0,Male,Hispanic,0
36,5,0,0,0,Male,African-American,1
39,2,0,0,0,Male,African-American,0
51,9,0,0,0,Male,African-American,1
35,7,0,0,0,Male,African-American,1
35,0,1,0,0,Male,Hispanic,0
23,0,0,0,0,Male,Hispanic,1
37,0,0,0,0,Male,African-American,0
25,3,2,0,0,Male,African-American,0
27,0,0,0,0,Female,African-American,0
47,2,0,0,0,Male,Caucasian,0
46,12,0,0,0,Male,African-American,0
27,0,0,0,0,Male,Caucasian,0
34,0,0,0,0,Male,African-American,1
25,0,0,0,0,Male,Caucasian,0
26,5,0,0,1,Male,African-American,0
25,1,0,0,0,Male,African-American,1
60,9,0,0,0,Male,African-American,0
49,0,0,0,0,Male,Other,1
30,12,0,0,0,Male,African-American,1
21,0,0,0,0,Male,African-American,0
25,4,0,0,0,Male,African-American,1
21,0,0,0,0,Male,African-American,1
29,1,0,0,0,Male,Hispanic,0
29,4,0,0,0,Male,African-American,0
21,0,0,0,0,Male,Hispanic,0
53,4,0,0,0,Male,Other,1
51,2,0,0,0,Male,Caucasian,0
29,1,0,0,0,Male,African-American,0
24,0,0,0,0,Female,Other,0
24,2,9,0,1,Male,Other,1
37,5,0,0,0,Male,Hispanic,0
20,0,0,0,0,Male,Caucasian,1
53,1,0,0,0,Male,Caucasian,0
25,5,0,0,0,Male,African-American,0
38,0,0,0,0,Male,Hispanic,0
22,3,1,0,1,Male,African-American,1
21,1,0,0,0,Male,African-American,0
21,1,0,0,0,Male,Caucasian,1
27,6,0,2,0,Male,African-American,1
28,14,0,0,1,Male,African-American,1
49,6,0,0,0,Male,African-American,1
52,7,0,0,0,Male,African-American,1
25,1,0,0,0,Male,African-American,0
56,2,0,0,0,Male,Caucasian,0
34,22,0,0,0,Male,African-American,0
35,7,0,0,0,Male,Hispanic,0
23,1,0,0,0,Male,African-American,1
22,0,2,0,0,Male,Caucasian,0
23,0,0,0,0,Male,African-American,1
30,4,0,0,0,Male,African-American,0
42,1,0,0,0,Male,African-American,1
50,24,2,0,0,Male,African-American,1
37,4,0,0,0,Male,Other,1
37,0,0,0,0,Male,African-American,0
23,1,0,0,0,Male,African-American,0
41,0,0,0,0,Male,Caucasian,0
50,5,0,1,0,Male,African-American,0
41,19,0,0,0,Male,Hispanic,1
26,2,0,0,0,Male,African-American,1
40,8,0,0,0,Male,Other,1
23,2,0,0,0,Male,African-American,1
55,1,0,0,0,Male,Caucasian,1
24,0,0,0,0,Male,African-American,1
33,5,0,0,1,Male,Caucasian,1
23,0,0,0,0,Male,Caucasian,0
37,1,0,0,0,Male,African-American,1
64,0,0,0,0,Female,Other,0
51,0,0,0,0,Male,Caucasian,0
40,4,0,0,0,Male,Other,1
35,3,0,0,0,Female,African-American,1
22,1,0,0,0,Male,Hispanic,1
29,2,0,0,0,Male,African-American,0
57,0,0,0,0,Male,Caucasian,0
20,1,2,0,1,Male,African-American,1
23,0,0,0,0,Female,Other,0
23,3,0,0,0,Male,African-American,1
36,9,0,0,0,Male,Caucasian,1
55,1,0,0,0,Male,Caucasian,0
53,18,0,0,0,Male,African-American,1
21,1,0,0,0,Male,African-American,1
27,3,0,0,0,Male,African-American,1
28,6,0,0,1,Male,African-American,1
26,1,0,0,0,Male,Caucasian,1
25,1,0,0,0,Male,Caucasian,0
66,0,0,0,0,Male,Caucasian,0
28,3,0,0,0,Male,African-American,0
24,0,0,0,0,Male,African-American,0
60,18,0,0,0,Male,Caucasian,1
37,2,0,0,0,Male,African-American,1
73,0,0,0,0,Male,Caucasian,0
44,0,0,0,0,Male,African-American,0
42,0,0,0,0,Male,Hispanic,0
40,6,0,0,0,Male,African-American,0
21,0,0,0,0,Male,Hispanic,0
56,0,0,0,0,Male,Caucasian,1
42,3,0,0,0,Male,African-American,0
50,1,0,0,0,Male,Caucasian,0
34,0,0,0,0,Male,Caucasian,0
47,1,0,0,0,Male,African-American,1
58,3,0,0,0,Male,Caucasian,0
48,3,0,0,0,Male,Caucasian,0
20,0,0,0,0,Female,Caucasian,0
53,10,0,0,0,Female,African-American,1
29,0,0,0,0,Male,African-American,0
38,1,0,0,0,Male,Other,0
43,0,0,0,0,Female,Caucasian,0
25,2,0,0,0,Male,Hispanic,1
53,1,0,0,0,Male,Caucasian,1
22,0,3,0,0,Male,Caucasian,0
32,1,0,0,0,Female,Hispanic,0
26,9,0,0,0,Male,Caucasian,1
48,0,0,0,0,Female,Other,0
23,4,0,0,0,Male,African-American,1
71,1,0,0,0,Male,Caucasian,0
61,0,0,0,0,Female,Caucasian,0
22,2,0,0,0,Female,Caucasian,0
54,1,0,0,0,Female,Caucasian,0
24,6,0,0,2,Male,Caucasian,0
28,0,0,0,0,Female,Caucasian,0
25,2,0,0,0,Female,Caucasian,0
22,1,0,0,0,Female,African-American,0
24,2,0,0,0,Male,African-American,1
35,0,0,0,0,Male,African-American,0
21,0,0,0,0,Male,African-American,0
49,1,0,0,0,Male,Caucasian,0
26,6,0,0,0,Male,African-American,1
30,7,0,0,1,Male,African-American,1
30,5,0,0,0,Male,African-American,1
64,8,0,0,0,Male,Caucasian,0
45,7,0,0,1,Female,Caucasian,1
37,3,0,0,0,Male,African-American,0
34,1,0,0,0,Female,African-American,1
60,4,0,0,0,Male,Hispanic,0
58,0,0,0,0,Male,Caucasian,0
27,0,0,0,0,Male,Caucasian,0
30,0,0,0,0,Male,African-American,1
25,0,2,0,0,Male,African-American,0
60,19,0,0,0,Male,African-American,1
56,24,0,0,0,Male,African-American,0
33,2,0,0,0,Male,African-American,0
25,9,0,0,1,Male,Caucasian,1
32,6,0,0,0,Male,African-American,1
24,3,0,0,0,Male,African-American,1
23,2,0,0,1,Male,Caucasian,1
23,3,0,0,0,Male,Hispanic,1
25,1,0,0,0,Male,African-American,1
20,0,0,0,0,Female,African-American,0
32,9,4,0,0,Male,African-American,0
49,0,0,0,0,Female,African-American,0
22,1,0,0,0,Male,African-American,0
24,0,0,0,0,Male,African-American,0
26,10,0,0,0,Male,Caucasian,1
29,1,0,0,0,Male,African-American,1
22,0,0,0,0,Male,Caucasian,0
26,3,0,0,0,Female,African-American,0
21,0,0,0,0,Male,African-American,1
54,2,0,0,0,Male,Caucasian,0
59,1,0,0,0,Male,African-American,0
22,0,1,0,0,Male,African-American,1
24,1,0,0,0,Male,Other,1
64,20,0,0,0,Male,African-American,0
45,1,0,0,0,Male,Caucasian,1
22,0,0,0,0,Female,African-American,0
24,5,0,0,0,Male,African-American,1
30,3,0,0,0,Female,African-American,1
27,0,0,0,0,Female,Caucasian,0
20,0,2,0,0,Male,Caucasian,0
29,0,0,0,0,Male,Hispanic,1
28,5,0,0,0,Male,Caucasian,1
37,0,0,0,0,Male,Other,0
25,2,0,0,0,Male,Other,0
23,3,1,0,0,Male,Caucasian,1
32,0,0,0,0,Female,African-American,0
44,1,0,0,0,Female,Caucasian,0
41,8,0,0,0,Male,African-American,0
30,3,0,0,0,Male,Caucasian,0
27,2,0,0,0,Male,African-American,1
32,0,0,0,0,Male,African-American,1
40,24,1,0,1,Male,African-American,1
34,2,0,0,0,Male,Hispanic,0
33,3,0,0,0,Female,African-American,0
33,0,0,0,0,Male,Caucasian,0
37,1,0,0,0,Male,Hispanic,0
28,9,0,0,0,Male,African-American,0
25,0,0,0,0,Female,African-American,1
30,1,0,0,0,Female,African-American,0
47,0,0,0,0,Female,African-American,0
24,0,0,0,0,Male,Caucasian,1
31,9,0,0,0,Male,Caucasian,1
52,0,0,0,0,Male,African-American,1
25,5,1,0,0,Male,African-American,1
46,7,0,0,0,Female,African-American,0
62,3,0,0,0,Male,Caucasian,0
36,0,0,0,0,Male,Caucasian,1
24,2,1,0,0,Male,African-American,1
37,3,0,0,0,Male,Hispanic,1
25,9,1,0,2,Male,Caucasian,0
21,0,1,0,0,Male,African-American,1
38,0,0,0,0,Male,Asian,0
29,5,0,0,0,Male,African-American,1
52,0,0,0,0,Male,African-American,1
29,5,0,0,0,Male,African-American,0
59,13,0,0,0,Male,African-American,1
39,2,0,0,0,Male,African-American,0
48,1,0,0,0,Male,Hispanic,0
31,3,0,0,0,Male,Other,1
20,1,1,0,1,Male,African-American,1
50,0,0,0,0,Male,Caucasian,0
27,7,0,0,0,Male,African-American,1
27,0,0,0,0,Male,African-American,0
31,4,0,0,0,Male,Caucasian,1
24,2,0,0,0,Female,African-American,0
24,4,0,0,0,Male,African-American,1
30,0,0,0,0,Male,Caucasian,1
41,0,0,0,0,Male,Caucasian,0
38,1,0,0,0,Male,Other,0
32,2,0,0,0,Male,African-American,1
69,0,0,0,0,Male,Caucasian,1
25,1,0,0,0,Male,Caucasian,0
55,0,0,0,0,Male,Caucasian,1
28,7,0,1,0,Male,African-American,1
27,0,0,0,0,Male,Caucasian,1
20,1,0,0,0,Female,African-American,1
36,2,0,0,0,Male,African-American,1
39,10,2,0,0,Female,Hispanic,1
25,10,1,0,1,Male,African-American,1
35,1,0,0,0,Female,Caucasian,0
32,12,3,0,1,Male,African-American,1
69,0,0,0,0,Male,Other,0
21,1,1,0,0,Male,Caucasian,0
41,1,0,0,0,Male,Caucasian,0
21,0,0,0,0,Male,Hispanic,0
38,0,0,0,0,Male,African-American,0
21,1,0,0,0,Male,African-American,1
35,2,0,0,0,Male,Caucasian,1
34,5,0,0,0,Male,African-American,0
52,0,0,0,0,Male,Caucasian,0
21,0,0,0,0,Male,African-American,0
43,8,0,0,0,Male,African-American,0
32,0,0,0,0,Female,Caucasian,0
49,5,0,0,0,Male,Caucasian,1
21,0,0,0,0,Female,African-American,0
28,5,0,0,0,Male,African-American,1
65,1,0,0,0,Female,Caucasian,0
27,0,0,0,0,Female,Caucasian,0
48,20,0,0,0,Male,Caucasian,1
20,0,0,0,0,Male,African-American,1
49,7,0,0,0,Male,Other,1
42,6,0,0,0,Male,Other,0
63,6,0,0,0,Male,African-American,0
40,0,0,0,0,Male,Caucasian,0
34,0,0,0,0,Male,Hispanic,0
21,1,0,0,0,Male,African-American,1
27,1,0,0,0,Male,Caucasian,0
29,0,0,0,0,Male,Hispanic,0
35,0,0,0,0,Male,Caucasian,1
50,0,0,0,0,Female,African-American,0
47,0,0,0,0,Male,Caucasian,0
44,2,0,0,0,Male,Caucasian,0
56,0,0,0,0,Male,Hispanic,0
23,0,0,0,0,Male,African-American,0
54,10,0,0,0,Male,African-American,0
38,17,0,0,0,Male,Caucasian,0
25,0,0,0,0,Male,Hispanic,1
44,2,0,0,0,Male,Caucasian,1
52,3,0,0,0,Male,African-American,1
52,0,0,0,0,Female,Caucasian,1
21,0,0,0,0,Male,African-American,1
30,9,0,0,0,Female,Caucasian,1
56,6,0,0,0,Male,African-American,0
35,12,0,0,0,Male,African-American,1
39,1,0,0,0,Male,Caucasian,0
29,0,0,0,0,Male,Caucasian,0
23,2,0,0,0,Male,African-American,1
26,0,0,0,0,Male,Caucasian,0
64,1,0,0,0,Female,African-American,1
58,0,0,0,0,Female,Other,0
20,1,2,0,0,Male,Caucasian,1
21,0,0,0,0,Male,African-American,1
21,0,0,0,0,Male,African-American,0
23,0,0,0,0,Male,African-American,0
46,3,0,0,0,Male,African-American,0
25,21,1,0,13,Male,African-American,1
35,5,0,0,0,Male,Hispanic,0
30,0,0,0,0,Female,African-American,0
47,1,0,0,0,Male,Caucasian,0
30,4,0,0,0,Male,Caucasian,0
47,1,0,0,0,Male,African-American,0
39,1,0,0,0,Male,African-American,1
30,2,0,0,0,Male,Hispanic,1
24,1,2,0,0,Male,Caucasian,0
45,3,0,0,0,Male,Caucasian,0
26,2,0,0,0,Male,Caucasian,1
39,3,0,0,0,Male,Caucasian,0
40,1,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,African-American,0
23,1,1,0,0,Male,African-American,0
61,0,0,0,0,Male,Caucasian,0
42,3,0,0,0,Male,Caucasian,1
38,3,0,0,0,Male,African-American,1
67,0,0,0,0,Male,Caucasian,1
23,2,0,0,0,Male,Caucasian,0
31,1,0,0,0,Male,Caucasian,1
40,15,0,1,0,Male,African-American,0
44,0,0,0,0,Male,African-American,0
37,10,0,0,0,Male,African-American,1
22,3,0,0,1,Female,African-American,0
31,6,0,0,0,Male,Caucasian,1
28,9,0,0,0,Male,African-American,1
24,5,0,0,0,Male,Other,0
33,9,0,0,0,Male,Caucasian,0
30,10,2,0,3,Female,African-American,1
31,5,0,0,1,Male,Other,0
35,0,0,0,0,Male,African-American,1
57,23,0,0,0,Male,African-American,1
39,8,0,0,0,Female,Caucasian,1
65,3,0,0,0,Male,Caucasian,0
22,0,0,0,0,Female,Caucasian,0
35,2,0,0,0,Female,African-American,0
29,2,0,0,1,Male,African-American,1
62,13,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,1
31,8,0,0,0,Male,Hispanic,1
56,1,0,0,0,Female,African-American,0
25,2,0,0,0,Male,Caucasian,0
33,10,0,0,0,Male,Caucasian,0
25,2,0,0,0,Male,Caucasian,0
27,3,0,0,0,Female,African-American,0
37,1,0,0,0,Male,African-American,0
41,2,0,0,0,Male,Caucasian,0
35,5,1,0,0,Male,African-American,0
25,1,0,0,0,Male,Hispanic,1
55,0,0,0,0,Male,Caucasian,0
26,2,0,0,0,Male,African-American,1
35,7,0,0,0,Male,African-American,0
50,3,0,0,0,Male,Caucasian,1
25,3,0,0,0,Male,African-American,1
65,1,0,0,0,Female,Caucasian,1
31,0,0,0,0,Female,African-American,1
24,0,0,0,0,Female,African-American,0
34,6,0,0,0,Male,African-American,1
24,3,0,0,0,Male,Other,1
30,4,0,0,1,Female,African-American,0
35,0,0,0,0,Female,Hispanic,0
30,14,0,0,0,Male,African-American,1
24,1,0,0,0,Male,Caucasian,0
51,3,0,0,0,Male,Caucasian,1
28,3,0,0,0,Female,African-American,0
27,4,0,0,0,Female,African-American,1
22,2,0,0,0,Male,Caucasian,1
29,2,0,0,0,Male,African-American,1
31,0,0,0,0,Male,African-American,0
31,0,0,0,0,Male,Caucasian,0
32,3,0,0,0,Female,African-American,0
27,1,0,0,0,Male,African-American,1
29,6,0,0,0,Male,Caucasian,1
59,3,0,0,0,Male,African-American,0
24,1,0,0,0,Male,African-American,1
33,0,0,0,0,Male,African-American,0
35,0,0,0,0,Female,Other,0
28,9,0,0,0,Male,Caucasian,1
40,0,0,0,0,Female,Other,0
45,0,0,0,0,Male,Other,0
24,9,1,1,0,Male,African-American,1
31,16,1,2,1,Male,African-American,1
25,0,0,0,0,Male,Hispanic,0
24,0,0,0,0,Male,African-American,0
23,6,0,0,0,Male,Hispanic,0
23,7,0,0,1,Male,African-American,1
48,0,0,0,0,Male,Hispanic,0
62,0,0,0,0,Male,Caucasian,0
25,4,0,0,0,Female,African-American,1
25,1,0,0,0,Male,Other,0
49,1,0,0,0,Male,African-American,0
50,0,0,0,0,Male,Caucasian,1
47,3,0,0,0,Male,African-American,1
37,14,0,0,0,Male,African-American,0
26,0,0,0,0,Male,Caucasian,0
28,21,0,0,2,Male,African-American,0
26,3,0,0,0,Female,African-American,1
48,4,0,0,0,Male,Other,0
20,1,0,0,1,Male,African-American,1
34,9,0,0,0,Male,African-American,1
26,1,0,0,0,Male,Hispanic,0
46,9,1,1,0,Male,African-American,1
21,0,1,0,0,Male,African-American,1
27,2,0,0,0,Female,Caucasian,1
21,3,1,0,1,Male,African-American,1
29,1,0,0,0,Male,Caucasian,0
46,4,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,African-American,0
51,2,0,0,0,Female,Hispanic,0
57,8,0,0,0,Male,African-American,1
33,4,0,0,0,Male,African-American,1
23,4,0,0,1,Male,African-American,1
29,5,0,0,0,Male,African-American,0
22,0,0,0,0,Male,Caucasian,1
56,10,0,0,0,Male,Hispanic,1
33,1,0,0,0,Female,Caucasian,1
27,0,0,0,0,Male,Other,1
40,3,0,0,0,Male,African-American,1
48,0,0,0,0,Male,Other,0
32,10,0,0,3,Male,African-American,1
24,1,0,0,0,Male,African-American,0
32,1,0,0,0,Male,African-American,0
19,2,0,0,1,Male,African-American,1
23,6,0,0,0,Male,African-American,1
39,17,0,6,1,Male,Caucasian,1
25,1,0,0,0,Male,African-American,0
42,6,0,0,0,Male,African-American,1
29,1,0,0,0,Male,Caucasian,0
38,2,0,0,0,Male,Caucasian,0
32,10,1,0,2,Male,Caucasian,1
23,4,0,0,0,Male,Caucasian,1
58,10,0,0,0,Male,African-American,1
42,9,0,0,0,Male,African-American,1
52,3,0,0,0,Male,Hispanic,0
26,1,0,0,0,Male,Caucasian,1
27,1,0,0,0,Male,Caucasian,0
33,1,0,0,0,Male,Caucasian,0
33,2,0,0,0,Male,African-American,1
23,0,0,0,0,Male,African-American,1
25,4,0,0,1,Male,African-American,1
32,0,0,0,0,Male,African-American,1
34,14,0,0,0,Male,Hispanic,1
29,0,0,0,0,Female,Caucasian,0
38,19,0,0,0,Male,African-American,1
29,0,0,0,0,Male,Caucasian,0
27,6,0,0,0,Male,African-American,1
25,0,0,0,0,Male,Caucasian,1
31,2,2,0,0,Female,Caucasian,1
30,8,0,0,0,Male,African-American,1
41,0,0,0,0,Male,African-American,0
59,8,0,0,0,Male,African-American,0
21,1,0,0,0,Male,Caucasian,1
27,6,0,0,0,Male,African-American,1
30,0,0,0,0,Male,African-American,0
43,4,0,0,0,Male,Caucasian,0
24,2,1,0,0,Female,Caucasian,0
45,13,0,0,0,Male,African-American,1
23,0,1,0,0,Male,Caucasian,1
40,5,0,0,0,Female,Caucasian,0
23,0,0,0,0,Female,African-American,0
39,3,0,0,0,Male,African-American,0
26,5,0,0,0,Female,African-American,1
26,0,0,0,0,Female,Caucasian,0
21,0,0,0,0,Male,African-American,0
30,3,1,0,1,Male,Caucasian,0
44,0,0,0,0,Male,Caucasian,0
21,1,0,0,0,Male,African-American,1
23,0,0,0,0,Male,African-American,0
49,1,0,0,0,Female,African-American,0
23,3,0,0,0,Male,African-American,1
24,1,0,0,0,Male,African-American,1
21,1,0,0,0,Female,African-American,1
37,7,0,0,0,Female,Caucasian,1
28,2,0,0,0,Male,Caucasian,1
23,7,0,0,2,Male,Other,1
24,2,0,0,0,Female,African-American,1
31,0,0,0,0,Male,Caucasian,0
24,2,0,1,0,Male,African-American,1
25,1,0,0,0,Male,African-American,0
33,1,0,0,0,Male,African-American,1
26,24,0,1,3,Male,African-American,1
27,1,0,0,0,Male,African-American,0
46,0,0,0,0,Male,Caucasian,0
38,1,0,0,0,Female,Caucasian,1
24,0,0,0,0,Female,African-American,0
38,0,0,0,0,Female,African-American,0
27,7,0,0,0,Male,African-American,1
48,6,0,0,0,Male,African-American,0
31,2,0,0,0,Female,Caucasian,1
28,5,0,0,0,Male,African-American,1
30,7,0,0,0,Male,Hispanic,0
25,6,1,0,0,Male,Caucasian,1
55,0,0,0,0,Male,Caucasian,0
40,5,0,0,0,Male,African-American,1
21,0,0,0,0,Male,African-American,1
28,10,0,0,1,Male,African-American,1
20,2,0,0,1,Male,African-American,1
31,10,0,5,0,Male,African-American,1
57,0,0,0,0,Female,African-American,0
25,0,0,0,0,Male,African-American,0
22,7,0,0,4,Male,African-American,1
31,3,0,0,0,Male,African-American,1
43,7,0,0,0,Male,African-American,0
25,0,0,0,0,Female,Caucasian,0
39,1,0,0,0,Male,Hispanic,0
40,1,0,0,0,Male,African-American,0
20,0,0,0,0,Male,African-American,1
35,2,0,0,0,Male,African-American,0
34,1,0,0,0,Male,African-American,1
27,18,1,0,0,Male,Caucasian,1
38,3,0,0,0,Female,African-American,1
21,0,0,0,0,Male,Caucasian,1
25,0,0,0,0,Male,African-American,1
53,6,0,0,0,Male,African-American,1
50,4,0,0,0,Female,African-American,0
23,1,0,0,0,Female,Caucasian,0
22,0,0,0,0,Male,Other,1
27,0,0,0,0,Male,Caucasian,1
29,5,0,0,0,Male,African-American,1
38,1,0,0,0,Male,African-American,0
54,2,0,0,0,Female,Caucasian,0
26,1,0,0,0,Male,African-American,1
37,23,5,1,8,Male,African-American,1
36,25,1,0,2,Male,African-American,1
28,18,0,0,0,Male,African-American,1
49,1,0,0,0,Male,African-American,0
36,11,0,0,0,Male,African-American,0
41,0,0,0,0,Female,Caucasian,0
26,9,1,0,0,Male,Hispanic,1
40,9,0,1,0,Male,Caucasian,0
21,7,0,1,0,Male,African-American,1
22,0,0,0,0,Male,Other,1
33,0,0,0,0,Male,Caucasian,0
26,7,0,0,0,Male,African-American,0
27,0,0,0,0,Female,African-American,1
35,1,0,0,0,Male,African-American,0
27,3,0,0,0,Male,African-American,0
37,3,0,0,0,Male,Hispanic,1
31,3,0,0,0,Female,African-American,0
36,26,0,1,0,Male,African-American,1
32,0,0,0,0,Female,Other,0
50,1,0,0,0,Male,Caucasian,0
52,1,0,0,0,Male,Caucasian,0
24,1,0,0,0,Male,African-American,0
38,0,0,0,0,Male,African-American,0
54,11,0,0,0,Male,African-American,0
71,13,0,0,0,Male,Caucasian,0
27,9,4,0,4,Male,African-American,1
39,1,0,0,0,Female,Caucasian,0
34,1,0,0,0,Male,Other,1
23,0,0,0,0,Male,Other,1
36,5,0,0,0,Female,African-American,1
55,0,0,0,0,Male,African-American,0
27,0,0,0,0,Male,Caucasian,0
23,2,3,0,0,Male,African-American,1
20,1,0,1,0,Male,African-American,1
31,10,0,0,2,Female,African-American,0
24,8,0,0,0,Male,Caucasian,0
37,2,0,0,0,Female,Caucasian,1
26,0,0,0,0,Male,Caucasian,0
29,0,0,0,0,Male,Caucasian,0
41,4,0,0,0,Male,African-American,1
37,0,0,0,0,Male,African-American,1
46,2,0,0,0,Male,Caucasian,0
56,10,0,0,0,Female,Caucasian,1
23,0,0,0,0,Male,African-American,1
23,1,0,0,0,Female,African-American,1
25,0,0,0,0,Male,African-American,1
24,1,0,0,0,Male,African-American,1
26,1,0,0,0,Male,Hispanic,1
24,2,0,0,0,Male,Caucasian,1
23,0,0,0,0,Male,African-American,1
43,2,0,0,0,Male,Caucasian,0
53,0,0,0,0,Female,Caucasian,0
